datetime,open,high,low,close,volume,EMA_9,EMA_18,EMA_50,SMA_50,PDH,PDL,PD_EQ,PWH,PWL,PW_EQ,WH,WL,GD,RD,GSD,RSD,inside_day,FBR,FBR_bull,FBR_bear,clean_BO,clean_BO_bull,clean_BO_bear
2026-03-20 00:30:00,4644.42,4649.525,4632.82,4638.865,27672.0,4626.867794078818,4619.363829708877,4653.620136087171,4639.8993,5016.53,4806.845,4911.6875,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 00:45:00,4638.85,4650.04,4631.8,4644.06,26432.0,4630.306235263055,4621.963426581627,4653.245228789635,4637.3607,5016.53,4806.845,4911.6875,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 01:00:00,4644.04,4658.405,4643.07,4654.105,8553.0,4635.065988210445,4625.34675009935,4653.278945307688,4635.6441,5016.53,4806.845,4911.6875,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 01:15:00,4654.125,4660.89,4650.07,4657.425,6609.0,4639.537790568356,4628.723407983629,4653.441535687779,4634.2307,5016.53,4806.845,4911.6875,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 01:30:00,4657.695,4659.84,4653.825,4654.725,4814.0,4642.575232454685,4631.460417669563,4653.491867621592,4633.027700000001,5016.53,4806.845,4911.6875,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 01:45:00,4654.75,4662.08,4650.43,4650.72,6067.0,4644.204185963748,4633.487742125398,4653.383166930549,4631.663600000001,5016.53,4806.845,4911.6875,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 03:00:00,4659.99,4671.96,4657.755,4670.98,2669.0,4649.559348770999,4637.434295585882,4654.073238815626,4631.3123,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 03:15:00,4671.04,4677.205,4660.595,4666.49,9494.0,4652.945479016799,4640.492790787368,4654.560170626777,4630.4494,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 03:30:00,4666.465,4666.465,4646.22,4646.675,7873.0,4651.69138321344,4641.143549651855,4654.250948249257,4629.4743,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 03:45:00,4646.665,4650.17,4636.27,4636.455,8682.0,4648.644106570752,4640.650018109554,4653.553067925757,4628.0184,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 04:00:00,4636.465,4647.94,4636.465,4638.765,6249.0,4646.668285256603,4640.451595150654,4652.973143693374,4626.6876,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 04:15:00,4638.74,4647.335,4638.385,4644.255,6246.0,4646.185628205283,4640.851953555848,4652.631255705399,4625.588500000001,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 04:30:00,4644.26,4648.355,4634.355,4635.865,7038.0,4644.121502564227,4640.327011076285,4651.9737554816575,4624.2139,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 04:45:00,4635.84,4647.06,4635.63,4643.815,6620.0,4644.060202051382,4640.694167805097,4651.6538042862985,4623.4162,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 05:00:00,4643.745,4663.08,4643.06,4662.355,7269.0,4647.7191616411055,4642.974255404561,4652.07345902017,4622.9892,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 05:15:00,4662.335,4665.1,4642.16,4649.485,9739.0,4648.072329312885,4643.659596940922,4651.971950823301,4622.3944,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 05:30:00,4649.5,4656.84,4644.8,4656.045,8181.0,4649.6668634503085,4644.96332357872,4652.131678241995,4621.793900000001,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 05:45:00,4656.05,4660.675,4647.435,4648.745,7741.0,4649.482490760247,4645.36139478096,4651.998867330545,4621.0351,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 06:00:00,4648.74,4680.805,4639.42,4651.83,25794.0,4649.9519926081975,4646.042300593491,4651.992245082289,4620.7809,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 06:15:00,4651.685,4662.18,4648.67,4662.18,14171.0,4652.3975940865585,4647.741005794176,4652.391764882984,4620.9868,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 06:30:00,4662.23,4689.01,4661.03,4686.485,15207.0,4659.215075269247,4651.8193209737365,4653.728754495416,4622.3245,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 06:45:00,4686.48,4699.53,4672.6,4677.3,16660.0,4662.832060215398,4654.501497713343,4654.653117064223,4623.7328,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 07:00:00,4677.355,4689.465,4670.575,4685.91,15317.0,4667.447648172319,4657.807655848781,4655.878877179352,4626.1878,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 07:15:00,4685.915,4690.43,4680.95,4683.905,9054.0,4670.739118537855,4660.554744706804,4656.977940819377,4628.3696,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 07:30:00,4683.91,4691.415,4679.29,4685.3,14357.0,4673.651294830284,4663.159508421877,4658.088609806853,4631.298500000001,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 07:45:00,4685.3,4703.785,4682.945,4698.5,11904.0,4678.621035864227,4666.879560166943,4659.673370206584,4633.7412,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 08:00:00,4698.47,4723.79,4693.225,4717.485,13414.0,4686.393828691383,4672.206448570422,4661.9404929435805,4636.9136,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 08:15:00,4717.5,4735.925,4716.595,4733.555,14326.0,4695.826062953106,4678.664190826167,4664.748904985008,4639.1649,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 08:30:00,4733.81,4736.175,4728.135,4730.535,7822.0,4702.767850362485,4684.124276002361,4667.328751848341,4641.1592,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 08:45:00,4730.545,4730.56,4721.915,4725.93,8971.0,4707.400280289989,4688.524878528428,4669.626840011151,4643.9709,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 09:00:00,4725.935,4727.725,4716.96,4719.33,5042.0,4709.786224231992,4691.767522893857,4671.575983540126,4646.097,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 09:15:00,4719.335,4724.58,4718.63,4723.675,6246.0,4712.5639793855935,4695.126204694504,4673.619082224827,4648.5341,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 09:30:00,4723.71,4727.165,4718.315,4719.91,3317.0,4714.033183508474,4697.735025252977,4675.434412333658,4650.3772,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 09:45:00,4719.71,4722.98,4715.145,4721.82,3021.0,4715.5905468067795,4700.270285752664,4677.25345498724,4652.7476,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 10:00:00,4721.845,4722.09,4710.335,4718.57,8648.0,4716.1864374454235,4702.1965714629105,4678.873711654407,4655.6793,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 10:15:00,4718.575,4723.835,4717.435,4719.75,6196.0,4716.899149956339,4704.044300782604,4680.476703354235,4658.1448,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 10:30:00,4719.76,4720.43,4702.035,4709.43,14942.0,4715.405319965072,4704.611216489699,4681.6121267521075,4660.2319,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 10:45:00,4709.38,4710.765,4685.6,4688.335,14595.0,4709.991255972058,4702.897930543415,4681.875768840261,4662.0044,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 11:00:00,4688.34,4701.16,4684.79,4691.395,12086.0,4706.2720047776465,4701.687095749371,4682.249072022996,4663.9681,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 11:15:00,4691.38,4695.975,4680.135,4688.24,13144.0,4702.665603822117,4700.271611986279,4682.484010375036,4666.0339,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 11:30:00,4688.185,4689.885,4661.305,4665.99,14999.0,4695.330483057694,4696.663021250882,4681.837186438759,4667.7666,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 11:45:00,4666.225,4676.015,4662.6,4669.22,14337.0,4690.108386446156,4693.774282171842,4681.34239481371,4669.0752999999995,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 12:00:00,4669.195,4684.41,4667.95,4679.725,10191.0,4688.031709156925,4692.2954103642805,4681.278967566113,4670.5687,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 12:15:00,4679.735,4688.715,4676.505,4688.335,6599.0,4688.09236732554,4691.878525062777,4681.555674720384,4672.0119,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 12:30:00,4688.33,4698.39,4685.23,4694.325,5696.0,4689.338893860432,4692.136048740379,4682.056432574486,4673.6017,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 12:45:00,4694.33,4707.915,4694.33,4706.43,6851.0,4692.757115088346,4693.64067518876,4683.0122587480355,4675.5373,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 13:00:00,4706.435,4717.77,4702.105,4716.29,7517.0,4697.463692070677,4696.024814642574,4684.317268208896,4677.6821,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 13:15:00,4716.27,4734.96,4715.685,4722.665,10159.0,4702.503953656542,4698.8290446801975,4685.821100828155,4679.673400000001,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 13:30:00,4722.655,4722.8,4699.56,4707.3,10148.0,4703.4631629252335,4699.720724187545,4686.663410599601,4680.673,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 13:45:00,4707.325,4708.28,4684.805,4693.85,9066.0,4701.540530340188,4699.102753220434,4686.945237634911,4681.6666000000005,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 14:00:00,4693.855,4700.65,4684.43,4694.38,9872.0,4700.10842427215,4698.605621302494,4687.236796943346,4682.7769,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 14:15:00,4694.22,4697.635,4684.29,4692.05,6769.0,4698.49673941772,4697.915555902231,4687.425550004391,4683.7366999999995,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 14:30:00,4692.06,4692.58,4671.215,4673.73,9872.0,4693.543391534176,4695.369707912522,4686.888469612062,4684.129199999999,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 14:45:00,4673.765,4677.525,4660.06,4667.73,13368.0,4688.380713227341,4692.460264974362,4686.137157078257,4684.3353,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 15:00:00,4667.755,4670.2,4650.225,4663.08,14431.0,4683.320570581873,4689.367605503377,4685.232954839894,4684.5024,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 15:15:00,4663.105,4666.755,4646.02,4658.09,10732.0,4678.274456465499,4686.075225976705,4684.1685252383295,4684.6498,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 15:30:00,4658.13,4670.135,4649.57,4659.945,12272.0,4674.608565172399,4683.324675873894,4683.218583072121,4684.4291,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 15:45:00,4659.89,4660.495,4638.195,4645.465,14388.0,4668.779852137919,4679.339446834537,4681.738050402626,4684.0086,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 16:00:00,4645.405,4666.61,4637.245,4662.545,14525.0,4667.5328817103355,4677.571610325638,4680.985381759386,4684.326,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 16:15:00,4662.47,4668.66,4658.65,4665.585,9213.0,4667.143305368269,4676.309861870308,4680.381445219802,4684.908600000001,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 16:30:00,4665.55,4674.29,4661.615,4669.325,10291.0,4667.579644294615,4675.574613252381,4679.947859132751,4685.5198,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 16:45:00,4669.375,4672.625,4657.85,4671.9,13639.0,4668.443715435692,4675.187811857393,4679.632256813819,4686.0727,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 17:00:00,4671.915,4695.705,4671.915,4685.53,21196.0,4671.860972348553,4676.276463240825,4679.863540860336,4687.066,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 17:15:00,4685.485,4692.28,4678.075,4678.575,17826.0,4673.203777878843,4676.5184144786335,4679.813009846205,4687.7612,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 17:30:00,4678.585,4682.445,4661.81,4670.48,19706.0,4672.659022303074,4675.882791901935,4679.447009460079,4687.9237,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 17:45:00,4670.475,4681.96,4666.06,4678.445,17324.0,4673.81621784246,4676.152498017521,4679.407714971449,4688.5028999999995,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 18:00:00,4678.42,4679.615,4653.965,4662.125,24061.0,4671.477974273968,4674.675919278835,4678.729961443158,4688.6245,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 18:15:00,4662.11,4670.52,4655.865,4660.06,19852.0,4669.194379419176,4673.13740146001,4677.997806092446,4688.8508,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 18:30:00,4660.03,4666.11,4636.72,4662.835,39082.0,4667.922503535341,4672.052938148429,4677.403186245684,4689.070900000001,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 18:45:00,4662.85,4665.695,4613.025,4616.64,42737.0,4657.666002828273,4666.2199972907,4675.020316196834,4688.160099999999,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 19:00:00,4616.555,4622.74,4586.255,4587.455,40656.0,4643.6238022626185,4657.928944944311,4671.586382228331,4686.1795,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 19:15:00,4587.445,4588.655,4551.37,4558.62,42462.0,4626.623041810095,4647.475371792279,4667.156328023299,4683.8059,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 19:30:00,4558.635,4585.58,4557.49,4576.2,38944.0,4616.538433448076,4639.972701077301,4663.589413198855,4681.6117,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 19:45:00,4576.205,4582.765,4548.035,4563.96,34725.0,4606.022746758461,4631.971364121796,4659.682377387136,4679.2128,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 20:00:00,4563.935,4580.43,4560.415,4576.81,30063.0,4600.180197406769,4626.164904740554,4656.432480234699,4677.043,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 20:15:00,4576.87,4576.97,4540.785,4563.25,31332.0,4592.794157925416,4619.542283188916,4652.7782653235345,4674.338,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 20:30:00,4563.305,4576.105,4556.915,4562.515,31692.0,4586.7383263403335,4613.539411274293,4649.238529428494,4671.2386,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 20:45:00,4562.525,4562.595,4544.5,4553.61,24360.0,4580.112661072267,4607.231052192788,4645.488391019534,4667.639700000001,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 21:00:00,4553.27,4588.545,4552.04,4588.15,27002.0,4581.7201288578135,4605.222520383021,4643.2398266658265,4664.792,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 21:15:00,4588.16,4614.065,4583.775,4584.975,28265.0,4582.371103086251,4603.091202447967,4640.9549315024615,4661.9729,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 21:30:00,4585.045,4592.67,4570.78,4581.445,24808.0,4582.185882469002,4600.812654821865,4638.621208698443,4659.215200000001,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 21:45:00,4581.41,4588.64,4568.105,4583.105,21415.0,4582.369705975201,4598.948691156405,4636.444102474975,4656.4038,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 22:00:00,4583.155,4600.885,4572.94,4582.22,31169.0,4582.339764780161,4597.1877762978365,4634.3176670838,4653.65,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 22:15:00,4582.15,4583.17,4568.815,4572.23,31650.0,4580.3178118241285,4594.560641950696,4631.882856609926,4650.6582,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 22:30:00,4572.21,4574.53,4554.785,4566.22,24675.0,4577.498249459303,4591.577416482201,4629.307842625223,4647.6112,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 22:45:00,4566.245,4577.4,4562.765,4573.675,19168.0,4576.733599567443,4589.692951589338,4627.126162522273,4644.6897,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 23:00:00,4573.685,4578.685,4561.205,4563.335,19850.0,4574.053879653955,4586.918430369407,4624.624548305714,4641.7678000000005,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 23:15:00,4563.34,4568.43,4536.545,4554.72,29382.0,4570.187103723164,4583.52912190947,4621.883193470196,4639.0955,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 23:30:00,4554.725,4557.44,4524.74,4526.195,24237.0,4561.3886829785315,4577.493951182158,4618.130715294894,4635.791499999999,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4502.365,False,True,False,False,False,,,,,,
2026-03-20 23:45:00,4526.26,4529.435,4477.54,4500.025,30779.0,4549.115946382825,4569.33932474193,4613.4991186166635,4632.0271999999995,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4477.54,False,True,False,False,False,,,,,,
2026-03-21 00:00:00,4500.05,4516.625,4485.58,4500.565,32692.0,4539.40575710626,4562.099922137516,4609.070329651305,4628.7187,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4477.54,False,True,False,False,False,,,,,,
2026-03-21 00:15:00,4500.5,4508.175,4485.51,4498.64,31814.0,4531.252605685008,4555.419930333567,4604.739728488508,4625.3071,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4477.54,False,True,False,False,False,,,,,,
2026-03-21 00:30:00,4498.725,4517.0,4492.265,4514.76,31267.0,4527.954084548007,4551.139937666876,4601.211111685037,4622.0078,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4477.54,False,True,False,False,False,,,,,,
2026-03-21 00:45:00,4514.675,4515.985,4497.12,4501.73,31503.0,4522.709267638405,4545.938891596678,4597.309891618957,4618.2757,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4477.54,False,True,False,False,False,,,,,,
2026-03-21 01:00:00,4501.81,4507.49,4493.66,4505.03,13245.0,4519.1734141107245,4541.632692481238,4593.691072339782,4614.489799999999,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4477.54,False,True,False,False,False,,,,,,
2026-03-21 01:15:00,4504.995,4514.81,4500.775,4501.54,10440.0,4515.64673128858,4537.412409062161,4590.077304797046,4610.392,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4477.54,False,True,False,False,False,,,,,,
2026-03-21 01:30:00,4501.415,4504.755,4496.845,4503.28,10617.0,4513.173385030864,4533.819523897722,4586.673488922653,4606.1318,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4477.54,False,True,False,False,False,,,,,,
2026-03-21 01:45:00,4503.265,4504.495,4493.865,4497.48,11256.0,4510.034708024691,4529.994310855856,4583.1757050433325,4601.6281,4867.225,4502.365,4684.795,5238.775,5009.745,5124.26,5044.9,4477.54,False,True,False,False,False,,,,,,
2026-03-23 03:00:00,4472.24,4518.4,4471.95,4507.36,13057.0,4509.499766419753,4527.611751818398,4580.202540139673,4597.6293,4736.175,4477.54,4606.8575,5044.9,4477.54,4761.219999999999,4518.4,4471.95,False,True,False,False,False,,,,,,
2026-03-23 03:15:00,4507.365,4536.415,4503.735,4524.31,10055.0,4512.461813135802,4527.264198995409,4578.01067582047,4594.2384999999995,4736.175,4477.54,4606.8575,5044.9,4477.54,4761.219999999999,4536.415,4471.95,False,True,False,False,False,,,,,,
2026-03-23 03:30:00,4524.38,4526.675,4504.575,4506.8,8415.0,4511.3294505086415,4525.110072785365,4575.218100298099,4590.4869,4736.175,4477.54,4606.8575,5044.9,4477.54,4761.219999999999,4536.415,4471.95,False,True,False,False,False,,,,,,
2026-03-23 03:45:00,4506.69,4515.61,4489.85,4498.255,4933.0,4508.714560406914,4522.283223018485,4572.199939502095,4586.611,4736.175,4477.54,4606.8575,5044.9,4477.54,4761.219999999999,4536.415,4471.95,False,True,False,False,False,,,,,,
2026-03-23 04:00:00,4498.28,4511.11,4485.31,4490.515,7864.0,4505.074648325532,4518.939199542855,4568.996608541229,4582.9466999999995,4736.175,4477.54,4606.8575,5044.9,4477.54,4761.219999999999,4536.415,4471.95,False,True,False,False,False,,,,,,
2026-03-23 04:15:00,4490.25,4499.9,4482.35,4485.305,9609.0,4501.120718660426,4515.398757485713,4565.714584676867,4579.2982,4736.175,4477.54,4606.8575,5044.9,4477.54,4761.219999999999,4536.415,4471.95,False,True,False,False,False,,,,,,
2026-03-23 04:30:00,4485.295,4491.105,4472.42,4489.13,10030.0,4498.722574928341,4512.633625118796,4562.711267630716,4575.8192,4736.175,4477.54,4606.8575,5044.9,4477.54,4761.219999999999,4536.415,4471.95,False,True,False,False,False,,,,,,
2026-03-23 04:45:00,4489.145,4493.77,4452.08,4464.8,17528.0,4491.938059942673,4507.598506685238,4558.8716100765705,4571.953399999999,4736.175,4477.54,4606.8575,5044.9,4477.54,4761.219999999999,4536.415,4452.08,False,True,False,False,False,,,,,,
2026-03-23 05:00:00,4464.98,4473.16,4425.415,4436.66,24251.0,4480.882447954139,4500.131295455213,4554.078997916705,4567.4877,4736.175,4477.54,4606.8575,5044.9,4477.54,4761.219999999999,4536.415,4425.415,False,True,False,False,False,,,,,,
2026-03-23 05:15:00,4436.695,4445.475,4404.835,4427.485,28215.0,4470.202958363311,4492.484316986243,4549.114527410167,4563.1281,4736.175,4477.54,4606.8575,5044.9,4477.54,4761.219999999999,4536.415,4404.835,False,True,False,False,False,,,,,,
2026-03-23 05:30:00,4427.65,4437.09,4329.64,4363.375,39360.0,4448.837366690649,4478.893862566639,4541.830624374475,4557.144700000001,4736.175,4477.54,4606.8575,5044.9,4477.54,4761.219999999999,4536.415,4329.64,False,True,False,False,False,,,,,,
2026-03-23 05:45:00,4363.47,4371.645,4319.92,4354.325,37533.0,4429.93489335252,4465.781350717519,4534.4774626343,4550.9195,4736.175,4477.54,4606.8575,5044.9,4477.54,4761.219999999999,4536.415,4319.92,False,True,False,False,False,,,,,,
