datetime,open,high,low,close,volume
2026-03-26 00:00:00,1.15664,1.15665,1.1559,1.15632,8460.0
2026-03-26 01:00:00,1.15632,1.15635,1.1556,1.15586,3051.0
2026-03-26 02:00:00,1.15586,1.1561,1.15568,1.15593,854.0
2026-03-26 03:00:00,1.15593,1.15624,1.1556,1.15602,1550.0
2026-03-26 04:00:00,1.15602,1.1562,1.15588,1.15613,2206.0
2026-03-26 05:00:00,1.15613,1.15646,1.1554,1.15581,5748.0
2026-03-26 06:00:00,1.15581,1.15668,1.1558,1.15643,4970.0
2026-03-26 07:00:00,1.15643,1.15656,1.15547,1.15587,4262.0
2026-03-26 08:00:00,1.15587,1.15695,1.15577,1.15685,3405.0
2026-03-26 09:00:00,1.15685,1.15723,1.15673,1.15693,2512.0
2026-03-26 10:00:00,1.15693,1.15698,1.15577,1.15579,5114.0
2026-03-26 11:00:00,1.15579,1.1567,1.15519,1.15665,6320.0
2026-03-26 12:00:00,1.15665,1.15665,1.15506,1.15536,8141.0
2026-03-26 13:00:00,1.15536,1.1561,1.15473,1.15597,9556.0
2026-03-26 14:00:00,1.15597,1.15649,1.15526,1.15596,9425.0
2026-03-26 15:00:00,1.15596,1.1565,1.15547,1.15571,8356.0
2026-03-26 16:00:00,1.15571,1.15586,1.15233,1.15242,7666.0
2026-03-26 17:00:00,1.15242,1.15354,1.15224,1.1535,10993.0
2026-03-26 18:00:00,1.1535,1.15524,1.15349,1.15422,15447.0
2026-03-26 19:00:00,1.15422,1.15548,1.15368,1.15475,19692.0
2026-03-26 20:00:00,1.15475,1.15513,1.15312,1.15412,17165.0
2026-03-26 21:00:00,1.15412,1.1543,1.15308,1.15356,11158.0
2026-03-26 22:00:00,1.15356,1.15376,1.15255,1.15258,9100.0
2026-03-26 23:00:00,1.15258,1.15338,1.15251,1.15337,6017.0
2026-03-27 00:00:00,1.15337,1.15344,1.15216,1.15219,6701.0
2026-03-27 01:00:00,1.15219,1.15585,1.15194,1.15255,16883.0
2026-03-27 02:00:00,1.15255,1.15352,1.15238,1.15327,1988.0
2026-03-27 03:00:00,1.15327,1.15403,1.15309,1.15381,2299.0
2026-03-27 04:00:00,1.15381,1.15397,1.15339,1.15344,2441.0
2026-03-27 05:00:00,1.15344,1.15379,1.15243,1.15304,8426.0
2026-03-27 06:00:00,1.15304,1.15408,1.15296,1.15402,6074.0
2026-03-27 07:00:00,1.15402,1.15425,1.1536,1.15384,3861.0
2026-03-27 08:00:00,1.15384,1.15402,1.15338,1.15389,3779.0
2026-03-27 09:00:00,1.15389,1.15437,1.15369,1.15427,2859.0
2026-03-27 10:00:00,1.15427,1.1546,1.15371,1.1541,4823.0
2026-03-27 11:00:00,1.1541,1.15436,1.15339,1.15343,4606.0
2026-03-27 12:00:00,1.15343,1.15348,1.15169,1.15188,7244.0
2026-03-27 13:00:00,1.15188,1.15252,1.15159,1.15205,9691.0
2026-03-27 14:00:00,1.15205,1.15261,1.15143,1.15191,8823.0
2026-03-27 15:00:00,1.15191,1.15259,1.15101,1.1511,7924.0
2026-03-27 16:00:00,1.1511,1.15139,1.15046,1.15076,7475.0
2026-03-27 17:00:00,1.15076,1.1518,1.15017,1.1515,10088.0
2026-03-27 18:00:00,1.1515,1.15328,1.15142,1.1524,14390.0
2026-03-27 19:00:00,1.1524,1.15356,1.15231,1.15287,14383.0
2026-03-27 20:00:00,1.15287,1.15477,1.1518,1.15193,18136.0
2026-03-27 21:00:00,1.15193,1.15272,1.15147,1.15191,13872.0
2026-03-27 22:00:00,1.15191,1.15288,1.15062,1.15125,10925.0
2026-03-27 23:00:00,1.15125,1.15195,1.15069,1.15135,7912.0
2026-03-28 00:00:00,1.15135,1.15178,1.151,1.15171,5905.0
2026-03-28 01:00:00,1.15171,1.15205,1.15068,1.15078,6230.0
2026-03-30 02:00:00,1.15008,1.15018,1.1496899999999999,1.14994,288.0
2026-03-30 03:00:00,1.14994,1.1502,1.14878,1.14885,6111.0
2026-03-30 04:00:00,1.14885,1.14946,1.14873,1.14918,6396.0
2026-03-30 05:00:00,1.14918,1.1512499999999999,1.14895,1.15067,13168.0
2026-03-30 06:00:00,1.15067,1.15109,1.15027,1.15049,7046.0
2026-03-30 07:00:00,1.15049,1.15152,1.15012,1.15113,5856.0
2026-03-30 08:00:00,1.15113,1.15187,1.15102,1.15156,4431.0
2026-03-30 09:00:00,1.15156,1.15212,1.15135,1.15135,3370.0
2026-03-30 10:00:00,1.15135,1.15181,1.15096,1.15157,5162.0
2026-03-30 11:00:00,1.15157,1.15199,1.15114,1.15126,7093.0
2026-03-30 12:00:00,1.15126,1.15127,1.14937,1.14976,8779.0
2026-03-30 13:00:00,1.14976,1.14987,1.14905,1.14959,7732.0
2026-03-30 14:00:00,1.14959,1.14981,1.14837,1.14943,7818.0
2026-03-30 15:00:00,1.14943,1.14973,1.1488,1.14892,6442.0
2026-03-30 16:00:00,1.14892,1.1500299999999999,1.14838,1.1484699999999999,13385.0
2026-03-30 17:00:00,1.1484699999999999,1.14888,1.1473,1.14827,11601.0
2026-03-30 18:00:00,1.14827,1.14878,1.14621,1.1464,14298.0
2026-03-30 19:00:00,1.1464,1.14703,1.14547,1.14648,17016.0
2026-03-30 20:00:00,1.14648,1.14658,1.1443,1.14536,12795.0
2026-03-30 21:00:00,1.14536,1.14611,1.14474,1.14599,7441.0
2026-03-30 22:00:00,1.14599,1.14652,1.14556,1.14576,7629.0
2026-03-30 23:00:00,1.14576,1.14661,1.14569,1.1461,5882.0
2026-03-31 00:00:00,1.1461,1.14623,1.14537,1.14597,5581.0
2026-03-31 01:00:00,1.14597,1.14649,1.14571,1.14639,3263.0
2026-03-31 02:00:00,1.14639,1.14682,1.1455899999999999,1.14612,1622.0
2026-03-31 03:00:00,1.14612,1.14654,1.14591,1.14593,1357.0
2026-03-31 04:00:00,1.14593,1.14593,1.14522,1.14565,2984.0
2026-03-31 05:00:00,1.14565,1.14761,1.1447,1.14746,14751.0
2026-03-31 06:00:00,1.14746,1.14906,1.14733,1.1475899999999999,10610.0
2026-03-31 07:00:00,1.1475899999999999,1.14796,1.14731,1.14758,5857.0
2026-03-31 08:00:00,1.14758,1.14763,1.14663,1.14696,4246.0
2026-03-31 09:00:00,1.14696,1.14727,1.14688,1.14689,2843.0
2026-03-31 10:00:00,1.14689,1.14713,1.14622,1.14644,5145.0
2026-03-31 11:00:00,1.14644,1.14743,1.14608,1.1472,7055.0
2026-03-31 12:00:00,1.1472,1.1474199999999999,1.14629,1.14723,9616.0
2026-03-31 13:00:00,1.14723,1.14757,1.1464,1.14671,9131.0
2026-03-31 14:00:00,1.14671,1.14732,1.14621,1.1468099999999999,8191.0
2026-03-31 15:00:00,1.1468099999999999,1.1469799999999999,1.1458,1.14589,6358.0
2026-03-31 16:00:00,1.14589,1.14911,1.14575,1.1491,15804.0
2026-03-31 17:00:00,1.1491,1.15099,1.14868,1.15029,18007.0
2026-03-31 18:00:00,1.15029,1.1532499999999999,1.15006,1.15321,14631.0
2026-03-31 19:00:00,1.15321,1.15407,1.1511,1.152,27418.0
2026-03-31 20:00:00,1.152,1.15329,1.15116,1.15173,23134.0
2026-03-31 21:00:00,1.15173,1.15598,1.15138,1.15403,32408.0
2026-03-31 22:00:00,1.15403,1.15565,1.15388,1.15399,25743.0
2026-03-31 23:00:00,1.15399,1.1550799999999999,1.15384,1.15446,12653.0
2026-04-01 00:00:00,1.15446,1.15597,1.1538599999999999,1.15591,9517.0
2026-04-01 01:00:00,1.15591,1.15634,1.15515,1.15527,5737.0
2026-04-01 02:00:00,1.15527,1.15543,1.15497,1.15524,1858.0
2026-04-01 03:00:00,1.15524,1.156,1.15523,1.15584,2202.0
2026-04-01 04:00:00,1.15584,1.15744,1.1556899999999999,1.15737,3236.0
2026-04-01 05:00:00,1.15737,1.15787,1.15692,1.15745,7449.0
2026-04-01 06:00:00,1.15745,1.15756,1.15548,1.15617,10089.0
2026-04-01 07:00:00,1.15617,1.1571,1.15605,1.15687,5006.0
2026-04-01 08:00:00,1.15687,1.15687,1.1559,1.15607,3905.0
2026-04-01 09:00:00,1.15607,1.15664,1.15594,1.15653,2808.0
2026-04-01 10:00:00,1.15653,1.15763,1.1564699999999999,1.15677,5691.0
2026-04-01 11:00:00,1.15677,1.15928,1.15619,1.15912,18413.0
2026-04-01 12:00:00,1.15912,1.15986,1.1576899999999999,1.15821,19839.0
2026-04-01 13:00:00,1.15821,1.16106,1.15775,1.15963,16708.0
2026-04-01 14:00:00,1.15963,1.16026,1.15807,1.15953,13792.0
2026-04-01 15:00:00,1.15953,1.16036,1.15933,1.15997,11315.0
2026-04-01 16:00:00,1.15997,1.161,1.15979,1.16075,8877.0
2026-04-01 17:00:00,1.16075,1.16234,1.15937,1.16045,21671.0
2026-04-01 18:00:00,1.16045,1.16237,1.15985,1.16116,22767.0
2026-04-01 19:00:00,1.16116,1.16269,1.16045,1.16225,24916.0
2026-04-01 20:00:00,1.16225,1.16271,1.16052,1.16137,13302.0
2026-04-01 21:00:00,1.16137,1.16191,1.16045,1.1619,9761.0
2026-04-01 22:00:00,1.1619,1.16236,1.15938,1.15939,9350.0
2026-04-01 23:00:00,1.15939,1.15943,1.15767,1.15788,11561.0
2026-04-02 00:00:00,1.15788,1.15872,1.15763,1.15836,7013.0
2026-04-02 01:00:00,1.15836,1.15919,1.15835,1.15875,3304.0
2026-04-02 02:00:00,1.15875,1.15909,1.15841,1.159,3779.0
2026-04-02 03:00:00,1.159,1.15945,1.15896,1.15909,1663.0
2026-04-02 04:00:00,1.15909,1.15946,1.1589,1.15897,2351.0
2026-04-02 05:00:00,1.15897,1.15978,1.15868,1.15955,8206.0
2026-04-02 06:00:00,1.15955,1.16053,1.15455,1.1552499999999999,36893.0
2026-04-02 07:00:00,1.1552499999999999,1.15603,1.15441,1.15467,12397.0
2026-04-02 08:00:00,1.15467,1.15489,1.15377,1.154,6654.0
2026-04-02 09:00:00,1.154,1.15419,1.15321,1.15368,5746.0
2026-04-02 10:00:00,1.15368,1.15389,1.15248,1.15253,7469.0
2026-04-02 11:00:00,1.15253,1.15355,1.15153,1.15342,11309.0
2026-04-02 12:00:00,1.15342,1.15378,1.1518599999999999,1.15324,12851.0
2026-04-02 13:00:00,1.15324,1.15357,1.15242,1.15252,8841.0
2026-04-02 14:00:00,1.15252,1.15319,1.15216,1.15261,7668.0
2026-04-02 15:00:00,1.15261,1.15268,1.15111,1.15121,8078.0
2026-04-02 16:00:00,1.15121,1.15194,1.15091,1.15175,7944.0
2026-04-02 17:00:00,1.15175,1.15312,1.15168,1.15245,12445.0
2026-04-02 18:00:00,1.15245,1.1532499999999999,1.1520299999999999,1.15311,17856.0
2026-04-02 19:00:00,1.15311,1.15639,1.15266,1.15512,37509.0
2026-04-02 20:00:00,1.15512,1.1558599999999999,1.15415,1.1545,20955.0
2026-04-02 21:00:00,1.1545,1.15479,1.1539,1.15391,13852.0
2026-04-02 22:00:00,1.15391,1.15492,1.15363,1.15376,8310.0
2026-04-02 23:00:00,1.15376,1.154,1.1533,1.15361,6804.0
2026-04-03 00:00:00,1.15361,1.15436,1.15333,1.15346,6722.0
2026-04-03 01:00:00,1.15346,1.15398,1.1532,1.15383,3191.0
2026-04-03 02:00:00,1.15383,1.15414,1.15334,1.15402,850.0
2026-04-03 03:00:00,1.15402,1.15415,1.15376,1.15398,895.0
2026-04-03 04:00:00,1.15398,1.15429,1.15393,1.15414,922.0
2026-04-03 05:00:00,1.15414,1.15451,1.15379,1.15381,2895.0
2026-04-03 06:00:00,1.15381,1.15397,1.15336,1.1535,2725.0
2026-04-03 07:00:00,1.1535,1.15383,1.1532,1.15361,2385.0
2026-04-03 08:00:00,1.15361,1.15375,1.15342,1.15362,1158.0
2026-04-03 09:00:00,1.15362,1.15363,1.15338,1.15338,1884.0
2026-04-03 10:00:00,1.15338,1.15382,1.15293,1.1538,2106.0
2026-04-03 11:00:00,1.1538,1.15406,1.1535,1.15396,1746.0
2026-04-03 12:00:00,1.15396,1.15462,1.15395,1.15428,1948.0
2026-04-03 13:00:00,1.15428,1.15453,1.15401,1.1542999999999999,1836.0
2026-04-03 14:00:00,1.1542999999999999,1.15457,1.15406,1.15431,1968.0
2026-04-03 15:00:00,1.15431,1.1549099999999999,1.15419,1.15448,1703.0
2026-04-03 16:00:00,1.15448,1.15468,1.15408,1.15443,2916.0
2026-04-03 17:00:00,1.15443,1.1546,1.1516,1.15311,8929.0
2026-04-03 18:00:00,1.15311,1.1538599999999999,1.15278,1.15347,4045.0
2026-04-03 19:00:00,1.15347,1.15365,1.15208,1.15212,3578.0
2026-04-03 20:00:00,1.15212,1.15279,1.15196,1.15222,3758.0
2026-04-03 21:00:00,1.15222,1.15222,1.15185,1.15188,3576.0
2026-04-03 22:00:00,1.15188,1.15217,1.15182,1.15201,3123.0
2026-04-03 23:00:00,1.15201,1.15213,1.15139,1.15145,1934.0
2026-04-04 00:00:00,1.15145,1.15158,1.15137,1.1514199999999999,724.0
2026-04-04 01:00:00,1.1514199999999999,1.15273,1.15106,1.1513,930.0
2026-04-06 02:00:00,1.15198,1.15229,1.15172,1.15195,175.0
2026-04-06 03:00:00,1.15195,1.15199,1.15052,1.15149,7679.0
2026-04-06 04:00:00,1.15149,1.15167,1.15083,1.15097,4834.0
2026-04-06 05:00:00,1.15097,1.15183,1.15093,1.15117,8031.0
2026-04-06 06:00:00,1.15117,1.15143,1.15062,1.15068,5456.0
2026-04-06 07:00:00,1.15068,1.15286,1.15068,1.15205,8759.0
2026-04-06 08:00:00,1.15205,1.15232,1.1517,1.1519,5141.0
2026-04-06 09:00:00,1.1519,1.15249,1.15184,1.15242,3596.0
2026-04-06 10:00:00,1.15242,1.15296,1.15229,1.15253,4042.0
2026-04-06 11:00:00,1.15253,1.15375,1.1522,1.1533,7461.0
2026-04-06 12:00:00,1.1533,1.15687,1.15253,1.15644,9733.0
2026-04-06 13:00:00,1.15644,1.15687,1.15538,1.15551,8824.0
2026-04-06 14:00:00,1.15551,1.15605,1.15475,1.15504,7016.0
2026-04-06 15:00:00,1.15504,1.15541,1.15372,1.15479,7745.0
2026-04-06 16:00:00,1.15479,1.15499,1.15402,1.15457,5437.0
2026-04-06 17:00:00,1.15457,1.15545,1.15426,1.15533,6863.0
2026-04-06 18:00:00,1.15533,1.1561299999999999,1.15492,1.15594,9095.0
2026-04-06 19:00:00,1.15594,1.15716,1.15426,1.1542999999999999,22913.0
2026-04-06 20:00:00,1.1542999999999999,1.15444,1.15355,1.15442,11271.0
2026-04-06 21:00:00,1.15442,1.15481,1.15422,1.15451,7073.0
2026-04-06 22:00:00,1.15451,1.15488,1.1534,1.15415,10376.0
2026-04-06 23:00:00,1.15415,1.15526,1.15396,1.15456,9712.0
2026-04-07 00:00:00,1.15456,1.15468,1.15406,1.15427,4918.0
2026-04-07 01:00:00,1.15427,1.15445,1.15394,1.15402,2889.0
2026-04-07 02:00:00,1.15402,1.15437,1.1536899999999999,1.15419,2218.0
2026-04-07 03:00:00,1.15419,1.15478,1.15419,1.15424,4030.0
2026-04-07 04:00:00,1.15424,1.15434,1.15388,1.15407,1564.0
