datetime,open,high,low,close,volume
2026-02-26 00:00:00,5202.4,5208.445,5191.695,5205.07,35579.0
2026-02-26 01:00:00,5205.085,5206.305,5144.905,5152.55,57007.0
2026-02-26 02:00:00,5152.51,5173.67,5150.58,5163.58,24292.0
2026-02-26 04:00:00,5173.57,5182.18,5161.46,5163.27,24927.0
2026-02-26 05:00:00,5163.275,5192.205,5155.13,5188.45,36197.0
2026-02-26 06:00:00,5188.455,5198.455,5178.53,5191.5,53582.0
2026-02-26 07:00:00,5191.495,5195.82,5174.07,5184.425,37107.0
2026-02-26 08:00:00,5184.42,5193.835,5182.88,5192.735,22341.0
2026-02-26 09:00:00,5192.725,5199.49,5190.415,5192.77,15365.0
2026-02-26 10:00:00,5192.81,5205.64,5189.935,5198.365,27350.0
2026-02-26 11:00:00,5198.395,5199.82,5190.41,5193.32,23039.0
2026-02-26 12:00:00,5193.365,5194.935,5179.725,5186.105,20697.0
2026-02-26 13:00:00,5186.025,5191.12,5167.7,5179.585,36082.0
2026-02-26 14:00:00,5179.28,5189.65,5174.05,5186.49,26200.0
2026-02-26 15:00:00,5186.485,5190.335,5165.75,5171.535,23919.0
2026-02-26 16:00:00,5171.505,5178.495,5161.05,5164.88,21296.0
2026-02-26 17:00:00,5164.91,5188.095,5157.87,5183.86,30896.0
2026-02-26 18:00:00,5183.855,5185.73,5164.375,5165.995,42110.0
2026-02-26 19:00:00,5165.985,5176.33,5140.14,5164.98,83741.0
2026-02-26 20:00:00,5164.535,5192.955,5130.235,5185.775,101609.0
2026-02-26 21:00:00,5185.82,5187.335,5172.96,5179.565,57346.0
2026-02-26 22:00:00,5179.61,5190.46,5162.025,5167.345,52142.0
2026-02-26 23:00:00,5167.49,5186.135,5160.53,5180.56,47897.0
2026-02-27 00:00:00,5180.555,5194.08,5179.675,5187.0,27532.0
2026-02-27 01:00:00,5187.01,5201.005,5186.74,5196.62,35807.0
2026-02-27 02:00:00,5196.62,5200.755,5182.945,5185.17,7534.0
2026-02-27 04:00:00,5182.035,5189.5,5179.005,5184.76,12058.0
2026-02-27 05:00:00,5184.74,5195.03,5170.115,5175.1,27040.0
