datetime,open,high,low,close,volume
2026-02-26 03:00:00,5173.57,5198.455,5155.13,5191.5,114706.0
2026-02-26 07:00:00,5191.495,5205.64,5174.07,5198.365,102163.0
2026-02-26 11:00:00,5198.395,5199.82,5167.7,5186.49,106018.0
2026-02-26 15:00:00,5186.485,5190.335,5157.87,5165.995,118221.0
2026-02-26 19:00:00,5165.985,5192.955,5130.235,5167.345,294838.0
2026-02-26 23:00:00,5167.49,5201.005,5160.53,5185.17,118770.0
2026-02-27 03:00:00,5182.035,5195.03,5166.995,5194.41,79117.0
2026-02-27 07:00:00,5194.47,5200.64,5173.59,5197.815,93606.0
2026-02-27 11:00:00,5197.83,5199.47,5172.225,5176.11,88155.0
2026-02-27 15:00:00,5176.145,5240.825,5168.685,5223.22,127747.0
2026-02-27 19:00:00,5223.17,5257.75,5213.935,5234.74,276773.0
2026-02-27 23:00:00,5234.75,5281.155,5222.665,5278.51,149143.0
2026-03-02 03:00:00,5368.53,5394.005,5303.39,5325.44,251302.0
2026-03-02 07:00:00,5325.34,5367.325,5317.325,5366.04,120713.0
2026-03-02 11:00:00,5366.045,5419.66,5363.835,5392.11,146641.0
2026-03-02 15:00:00,5392.115,5417.045,5374.37,5394.08,168903.0
2026-03-02 19:00:00,5394.1,5395.375,5260.285,5306.995,437525.0
2026-03-02 23:00:00,5306.99,5346.585,5289.87,5321.935,162343.0
2026-03-03 03:00:00,5344.96,5379.975,5329.3,5339.67,109325.0
2026-03-03 07:00:00,5339.69,5375.865,5305.1,5319.32,160464.0
2026-03-03 11:00:00,5319.36,5336.12,5225.57,5275.345,235649.0
2026-03-03 15:00:00,5275.28,5288.07,5073.135,5156.895,358623.0
2026-03-03 19:00:00,5156.885,5175.7,4996.275,5079.63,499469.0
2026-03-03 23:00:00,5079.545,5149.055,5079.375,5088.835,253853.0
2026-03-04 03:00:00,5106.335,5178.82,5105.37,5175.155,145436.0
2026-03-04 07:00:00,5175.075,5191.065,5141.14,5160.09,200568.0
2026-03-04 11:00:00,5160.095,5185.4,5117.72,5182.51,173862.0
2026-03-04 15:00:00,5182.53,5206.265,5156.51,5167.965,190166.0
2026-03-04 19:00:00,5167.99,5185.33,5120.285,5141.285,360246.0
2026-03-04 23:00:00,5141.23,5146.945,5108.64,5140.945,153781.0
2026-03-05 03:00:00,5152.485,5186.575,5144.86,5172.85,83813.0
2026-03-05 07:00:00,5172.8,5195.22,5148.41,5148.755,106369.0
2026-03-05 11:00:00,5148.755,5180.48,5120.785,5161.26,189705.0
2026-03-05 15:00:00,5161.255,5171.54,5081.23,5118.085,167254.0
2026-03-05 19:00:00,5118.09,5130.005,5054.22,5062.87,424820.0
2026-03-05 23:00:00,5062.75,5094.925,5050.905,5081.38,268809.0
2026-03-06 03:00:00,5090.81,5144.05,5066.4,5134.575,110670.0
2026-03-06 07:00:00,5134.44,5141.64,5114.23,5117.63,101699.0
2026-03-06 11:00:00,5117.595,5123.16,5083.33,5085.715,128837.0
2026-03-06 15:00:00,5085.77,5131.245,5063.215,5085.12,232886.0
2026-03-06 19:00:00,5085.17,5171.89,5080.905,5141.01,412644.0
2026-03-06 23:00:00,5141.015,5176.63,5138.88,5171.5,174681.0
2026-03-09 02:00:00,5171.95,5171.95,5028.54,5050.03,216231.0
2026-03-09 06:00:00,5049.625,5102.255,5015.045,5090.36,244796.0
2026-03-09 10:00:00,5090.35,5140.79,5081.185,5096.725,217445.0
2026-03-09 14:00:00,5096.71,5132.765,5079.93,5095.07,194900.0
2026-03-09 18:00:00,5095.075,5116.28,5060.595,5104.74,352244.0
2026-03-09 22:00:00,5104.76,5148.205,5089.135,5137.91,168491.0
2026-03-10 02:00:00,5128.805,5156.21,5117.355,5131.225,85307.0
2026-03-10 06:00:00,5131.155,5187.055,5124.835,5163.845,156353.0
2026-03-10 10:00:00,5163.84,5195.405,5158.395,5183.48,93587.0
2026-03-10 14:00:00,5183.58,5192.045,5156.5,5187.085,146983.0
2026-03-10 18:00:00,5187.01,5238.775,5185.3,5227.58,159633.0
2026-03-10 22:00:00,5227.585,5235.55,5160.65,5192.51,191246.0
2026-03-11 02:00:00,5191.79,5219.59,5183.47,5215.455,45317.0
2026-03-11 06:00:00,5215.45,5223.385,5194.02,5204.61,83803.0
2026-03-11 10:00:00,5204.4,5210.97,5175.35,5187.695,88731.0
2026-03-11 14:00:00,5187.67,5197.175,5166.835,5167.53,84685.0
2026-03-11 18:00:00,5167.48,5196.315,5149.155,5175.77,213638.0
2026-03-11 22:00:00,5175.84,5183.76,5154.985,5176.48,113863.0
2026-03-12 02:00:00,5178.045,5178.32,5125.64,5153.205,92508.0
2026-03-12 06:00:00,5153.2,5175.15,5140.62,5142.7,130350.0
2026-03-12 10:00:00,5142.76,5189.86,5137.17,5178.22,84123.0
2026-03-12 14:00:00,5178.205,5191.79,5163.685,5181.625,89653.0
2026-03-12 18:00:00,5181.575,5186.145,5109.85,5123.55,218527.0
2026-03-12 22:00:00,5123.495,5129.87,5055.125,5079.255,189368.0
2026-03-13 02:00:00,5083.865,5115.4,5077.79,5113.78,43037.0
2026-03-13 06:00:00,5113.95,5128.475,5102.825,5104.59,78444.0
2026-03-13 10:00:00,5104.82,5111.26,5061.72,5087.55,106265.0
2026-03-13 14:00:00,5087.485,5122.01,5079.94,5118.3,73151.0
2026-03-13 18:00:00,5118.335,5121.265,5019.2,5046.045,221291.0
2026-03-13 22:00:00,5045.955,5064.08,5009.745,5020.6,172936.0
2026-03-16 02:00:00,5014.955,5031.005,4967.775,5026.005,124679.0
2026-03-16 06:00:00,5026.02,5026.66,4982.675,5013.05,156361.0
2026-03-16 10:00:00,5013.045,5036.01,4985.115,4991.305,120301.0
2026-03-16 14:00:00,4991.135,5025.585,4970.23,5020.06,120491.0
2026-03-16 18:00:00,5020.055,5038.145,4974.235,4990.74,197783.0
2026-03-16 22:00:00,4990.78,5021.835,4984.015,5006.565,146360.0
2026-03-17 02:00:00,5011.11,5016.185,4998.29,5003.03,60075.0
2026-03-17 06:00:00,5002.91,5042.185,4994.935,5038.05,114574.0
2026-03-17 10:00:00,5038.045,5044.9,5005.04,5024.95,113986.0
2026-03-17 14:00:00,5024.905,5026.055,4992.06,5011.905,88693.0
2026-03-17 18:00:00,5011.9,5031.59,4973.72,5002.06,184955.0
2026-03-17 22:00:00,5002.05,5009.21,4996.445,5005.725,102818.0
2026-03-18 02:00:00,5001.96,5012.24,4993.39,5004.32,28386.0
2026-03-18 06:00:00,5004.3,5016.29,4981.83,4987.2,107571.0
2026-03-18 10:00:00,4987.17,5016.53,4977.455,4987.645,97733.0
2026-03-18 14:00:00,4987.645,4995.85,4870.87,4881.815,178376.0
2026-03-18 18:00:00,4881.78,4894.67,4834.38,4886.95,274460.0
2026-03-18 22:00:00,4887.0,4899.46,4806.845,4818.415,222205.0
2026-03-19 02:00:00,4824.645,4848.87,4804.225,4841.38,90622.0
2026-03-19 06:00:00,4841.385,4867.225,4832.995,4849.87,140277.0
2026-03-19 10:00:00,4849.86,4853.885,4686.885,4709.635,260761.0
2026-03-19 14:00:00,4709.64,4726.02,4531.275,4574.815,360079.0
2026-03-19 18:00:00,4574.745,4649.31,4502.365,4584.95,588903.0
2026-03-19 22:00:00,4584.94,4663.63,4573.915,4650.72,337277.0
2026-03-20 02:00:00,4659.99,4677.205,4634.355,4648.745,87801.0
2026-03-20 06:00:00,4648.74,4736.175,4639.42,4721.82,184623.0
2026-03-20 10:00:00,4721.845,4734.96,4661.305,4693.85,165174.0
2026-03-20 14:00:00,4693.855,4700.65,4637.245,4678.445,215424.0
2026-03-20 18:00:00,4678.42,4679.615,4540.785,4583.105,501456.0
2026-03-20 22:00:00,4583.155,4600.885,4477.54,4497.48,383744.0
2026-03-23 02:00:00,4472.24,4536.415,4319.92,4354.325,210850.0
2026-03-23 06:00:00,4354.13,4454.51,4330.325,4367.97,428328.0
2026-03-23 10:00:00,4367.92,4380.155,4099.125,4251.44,535564.0
