time,open,high,low,close,Volume
1762507200,4011.97,4012.89,4009.49,4011.08,1703
1762507500,4011.23,4012.06,4009.82,4010.35,1318
1762507800,4010.35,4011.53,4004.24,4005.6,1582
1762508100,4005.62,4007.15,4004.2,4005.77,1526
1762508400,4005.77,4006.58,4004.56,4006.38,1283
1762508700,4006.39,4009.4,4005.59,4008.99,1419
1762509000,4008.98,4009.26,4005.44,4006.1,1485
1762509300,4006.02,4007.64,4005.93,4006.6,1211
1762509600,4006.61,4008.86,4006.36,4008.78,1242
1762509900,4008.86,4008.94,4006.55,4007.54,1062
1762510200,4007.67,4008.38,4005.65,4006.01,1103
1762510500,4005.91,4006.49,4003.02,4004.21,1586
1762510800,4004.08,4009.17,4003.9,4009.17,1528
1762511100,4009.23,4009.58,4005.95,4006.09,1256
1762511400,4005.98,4006.97,4003.88,4004.77,1427
1762511700,4004.97,4006.75,4004.82,4005.83,1085
1762512000,4005.8,4006.29,4003.11,4004.43,1274
1762512300,4004.43,4007.21,4004.24,4006.51,1037
1762512600,4006.76,4008.59,4006.61,4008.32,1361
1762512900,4008.32,4009.13,4007.43,4007.94,1243
1762513200,4007.96,4011.98,4007.93,4011.78,1364
1762513500,4011.71,4011.71,4006.58,4006.78,1407
1762513800,4006.78,4008.44,4002.5,4003.39,1500
1762514100,4003.62,4005.53,4000.04,4005.51,1863
1762514400,4005.68,4007.78,4000.76,4002.52,1795
1762514700,4002.41,4002.71,3998.11,3999.19,1697
1762515000,3999.01,3999.69,3995.23,3997.46,1833
1762515300,3997.49,3997.73,3995.31,3995.52,1756
1762515600,3995.62,3999.55,3993.74,3998.35,1799
1762515900,3998.49,4001.9,3998.45,4001.07,1758
1762516200,4001.48,4003.95,3999.68,4003.44,1579
1762516500,4003.61,4004.34,4001.43,4002.95,1596
1762516800,4003.09,4007.57,4002.04,4006.58,1822
1762517100,4006.57,4008.44,4005.8,4007.67,1530
1762517400,4007.68,4008.09,4005.3,4005.64,1534
1762517700,4005.85,4006.27,4002.86,4003.66,1477
1762518000,4003.66,4004.59,4001.07,4001.5,1824
1762518300,4001.36,4003.11,3998.23,3998.23,1589
1762518600,3998.22,3999.47,3995.42,3998.1,1777
1762518900,3998.09,3998.23,3994.74,3997.19,1515
1762519200,3997.01,3998.73,3995.64,3996.26,1501
1762519500,3996.42,3998.39,3992.12,3992.12,1587
1762519800,3991.69,3996.01,3991.45,3995,1859
1762520100,3994.97,3997.3,3993.83,3995.82,1546
1762520400,3995.97,3998.68,3991.98,3998.62,2146
1762520700,3998.45,4000.72,3996.77,3999.28,1885
1762521000,3999.25,4000.28,3994.77,3995.84,1663
1762521300,3995.84,3999.73,3995.12,3998.85,1337
1762521600,3998.65,4001.97,3997.63,3998.45,1776
1762521900,3998.52,4000,3996.19,3996.89,1275
1762522200,3996.71,3996.9,3991.64,3994.98,1667
1762522500,3994.99,3997.58,3994.07,3994.79,1843
1762522800,3994.71,3996.32,3993.36,3993.89,1786
1762523100,3993.88,3995.89,3992.95,3995.86,1739
1762523400,3995.81,3999.21,3995.72,3998.89,1616
1762523700,3998.87,3999.9,3997.02,3997.72,1596
1762524000,3997.63,3999.97,3996.91,3997.48,1439
1762524300,3997.49,3999.41,3995.23,3998.79,1578
1762524600,3998.8,4004.1,3998.66,4002.84,1792
1762524900,4002.86,4006.02,4002.37,4006.02,1642
1762525200,4006.4,4007.38,4004.27,4005.23,1728
1762525500,4005.39,4005.68,3999.91,4000.48,1756
1762525800,4000.49,4000.49,3989.78,3993.3,2342
1762526100,3993.31,3994.54,3984.25,3986.28,2357
1762526400,3986.26,3992.28,3985.48,3990.3,2351
1762526700,3990.45,3994.41,3989.06,3990.19,2200
1762527000,3990.24,3992.38,3986,3991.26,2283
1762527300,3991.03,3995.81,3989.99,3993.27,1930
1762527600,3993.44,3998.62,3992.39,3996.83,2115
1762527900,3997.05,3999.1,3993.05,3994.6,2199
1762528200,3994.5,3994.67,3990.56,3991.03,2189
1762528500,3991.17,3995.04,3987.9,3990.12,2231
1762528800,3990.14,3992.88,3988.69,3990.08,2036
1762529100,3990.38,3994.01,3990.38,3993.23,1895
1762529400,3992.6,3994.69,3991.04,3992.46,1902
1762529700,3992.17,3995.62,3988.71,3988.96,1977
1762530000,3989.1,3990.55,3985.83,3986.45,1916
1762530300,3986.68,3991.14,3983.87,3990.97,2075
1762530600,3990.98,3992.84,3989.66,3991.82,1810
1762530900,3991.82,3992.34,3990.38,3990.9,1927
1762531200,3991.18,3995.32,3989.94,3994.96,2012
1762531500,3995.06,3998.11,3994.12,3997.6,1907
1762531800,3997.64,4000.81,3997.41,3999.22,1988
1762532100,3999.23,3999.43,3995.91,3996.3,1716
1762532400,3996.27,4005.54,3995.55,4005.05,1905
1762532700,4005.05,4009.16,4005.05,4007.83,2122
1762533000,4007.86,4018.19,4007.79,4018.08,2185
1762533300,4018.29,4027.48,4015.41,4025.6,2428
1762533600,4025.96,4027.41,4017.92,4020.79,2377
1762533900,4020.96,4022.18,4014.45,4019.15,2097
1762534200,4019.17,4019.38,4012.89,4013.66,2117
1762534500,4013.73,4013.73,4006.38,4007.85,2184
1762534800,4007.44,4009.92,4003.88,4004.78,2150
1762535100,4004.78,4005.57,3995.09,4000.81,2263
1762535400,4000.66,4001.83,3996.65,3999.94,2114
1762535700,3999.75,4001.14,3992.38,3995.26,2132
1762536000,3995.1,3997.36,3992.5,3994.27,1876
1762536300,3994.29,3999.64,3994.04,3997.91,1953
1762536600,3997.92,3998.04,3994.08,3994.26,1781
1762536900,3994.31,3998.73,3994.1,3998.37,1697
1762537200,3998.37,3999.72,3996.98,3999.07,1537
1762537500,3999.02,4000.8,3997.28,3997.57,1868
1762537800,3997.44,4001.56,3997.05,4001.44,2040
1762538100,4001.53,4006.5,4001.44,4005.47,1971
1762538400,4005.45,4009.04,4004.92,4005.99,1900
1762538700,4006,4006.74,4003.23,4004.91,1824
1762539000,4004.79,4006.35,4003.92,4004.97,1558
1762539300,4004.81,4006.42,4004.09,4004.31,1549
1762539600,4004.36,4004.56,3999.7,4002.95,1913
1762539900,4002.94,4005.25,4001.71,4002.64,1967
1762540200,4002.56,4007.35,4002.5,4004.43,1854
1762540500,4004.19,4004.98,4001.76,4004.97,1544
1762540800,4004.91,4006.92,4004.64,4006.28,1607
1762541100,4006.18,4007.15,4004.35,4005.14,1590
1762541400,4005.15,4006.69,4004.07,4006.1,1626
1762541700,4006.11,4007.42,4004.89,4005.57,1687
1762542000,4005.63,4009.09,4003.26,4006.57,1704
1762542300,4006.76,4008.67,4006.17,4007.17,1501
1762542600,4007.13,4008.42,4005.45,4007.99,1626
1762542900,4007.95,4008.93,4006.75,4006.81,1392
1762543200,4006.82,4008.21,4005.57,4006.92,1502
1762543500,4006.93,4007.67,4005.9,4006.43,1305
1762543800,4006.44,4008.12,4005.92,4006.24,1342
1762544100,4006.3,4006.3,4001.88,4005.85,1792
1762544400,4005.85,4007.32,4002.75,4003.12,1870
1762544700,4003.07,4005.35,4001.69,4004.38,1731
1762545000,4004.38,4008.27,4004,4007.63,1608
1762545300,4007.6,4007.83,4006.16,4006.87,1494
1762545600,4006.57,4007.05,4003.87,4005.77,1766
1762545900,4005.73,4006.3,4004.16,4004.94,1732
1762546200,4004.94,4005.81,4003.53,4004.98,1396
1762546500,4005.01,4005.49,3996.19,3998.39,1744
1762546800,3998.86,3999.13,3995,3996.27,1644
1762547100,3996.22,3999.45,3994.54,3998.23,1918
1762547400,3998.15,4000.26,3997.14,3997.5,1958
1762547700,3997.49,4002.78,3997.49,4002.62,1911
1762548000,4002.49,4003.87,4000.71,4001.08,2014
1762548300,4001.05,4001.64,3999.3,3999.42,1621
1762548600,3999.54,4001.38,3999.16,4001.22,1460
1762548900,4001.13,4005.75,4000.51,4003.87,1711
1762549200,4003.38,4005.34,4003.38,4004.87,1089
1762549500,4004.7,4005.08,4002.88,4004.35,782
1762549800,4004.45,4004.64,4002.67,4002.94,651
1762550100,4002.58,4003.18,4001.77,4001.88,646
1762550400,4001.92,4002.35,4001.15,4001.88,771
1762550700,4001.89,4002.76,4001.21,4001.91,639
1762551000,4001.94,4002.65,4000.42,4000.67,688
1762551300,4000.47,4000.97,3999.15,3999.47,522
1762551600,3999.51,4000.25,3998.9,4000.02,713
1762551900,4000.02,4000.07,3998.35,3999.68,827
1762552200,3999.69,4002.21,3999.42,4001.15,958
1762729200,3999.21,4010.85,3999.11,4006.68,1538
1762729500,4006.65,4010.54,4005.17,4009.46,1621
1762729800,4009.43,4011.62,4008.07,4010.95,1389
1762730100,4010.74,4011.65,4004.25,4006.53,1765
1762730400,4006.74,4010.89,4006.73,4010.42,1841
1762730700,4010.38,4010.66,4007.66,4008.59,1674
1762731000,4008.61,4008.8,4004.25,4004.63,1418
1762731300,4004.61,4006.81,4004.26,4006.09,1091
1762731600,4005.99,4009.26,4005.8,4007.73,966
1762731900,4007.74,4008.19,4006.26,4006.86,932
1762732200,4006.79,4008.58,4004.76,4008.31,1099
1762732500,4008.29,4012.22,4007.89,4011.94,924
1762732800,4011.78,4016.97,4011.08,4016.85,1517
1762733100,4016.66,4017.25,4013.72,4014.09,1367
1762733400,4014.2,4016.65,4013.76,4015.69,1146
1762733700,4015.72,4016.5,4014.47,4014.6,996
1762734000,4014.58,4015.49,4014.33,4014.41,1013
1762734300,4014.42,4017.14,4014.39,4016.38,1057
1762734600,4016.35,4017.57,4015.12,4015.91,1418
1762734900,4015.89,4016.21,4011.39,4012.51,1664
1762735200,4012.52,4016.52,4011.53,4016.27,1671
1762735500,4016.29,4023.7,4016.28,4022.31,1994
1762735800,4022.29,4023.24,4018.28,4019.72,1646
1762736100,4019.62,4021.52,4018.6,4020.47,1640
1762736400,4020.4,4024.65,4019.25,4021.01,2278
1762736700,4021.06,4023.71,4020.37,4022.54,2008
1762737000,4022.54,4029.11,4022.38,4027.02,1921
1762737300,4027,4035.28,4026.97,4034.42,2105
1762737600,4034.45,4046.9,4033.67,4045.53,2390
1762737900,4045.52,4051.72,4043.81,4047.86,2331
1762738200,4047.96,4050.52,4045.64,4050.38,2225
1762738500,4050.31,4053.16,4050.08,4050.8,2290
1762738800,4050.6,4052.74,4048.45,4050.81,2142
1762739100,4050.98,4052.78,4049.3,4052.58,1866
1762739400,4052.48,4052.84,4041.87,4042.06,2233
1762739700,4042.07,4045.32,4041.64,4044.31,2325
1762740000,4044.29,4047.31,4040.81,4043.8,2259
1762740300,4043.79,4045.04,4039.26,4039.63,1962
1762740600,4039.49,4044.74,4037.76,4044.74,2013
1762740900,4044.75,4048.03,4042.55,4045.13,1820
1762741200,4045.11,4045.95,4043.81,4044.14,1382
1762741500,4044.05,4044.5,4039.96,4041.23,1542
1762741800,4041.24,4043.21,4038.58,4041.07,2113
1762742100,4041.12,4046.05,4040.67,4042.71,1848
1762742400,4042.7,4046.19,4042.44,4044.5,1966
1762742700,4044.5,4045.71,4043.86,4044.07,1991
1762743000,4044.09,4044.72,4043.54,4044.43,1285
1762743300,4044.44,4049.22,4044.18,4048.3,1595
1762743600,4048.28,4048.29,4045.95,4047.14,1344
1762743900,4047.11,4047.51,4045.78,4046.81,1351
1762744200,4046.76,4047.18,4045.16,4045.92,1148
1762744500,4045.91,4046.72,4044.92,4046.7,1279
1762744800,4046.69,4049.7,4045.44,4048.86,1529
1762745100,4048.89,4051.9,4048.57,4050.59,1603
1762745400,4050.7,4052.22,4050,4050.48,1456
1762745700,4050.5,4052.03,4050.14,4052.03,1290
1762746000,4052.04,4052.84,4049.92,4050.28,1559
1762746300,4050.27,4051.41,4048.55,4048.84,1149
1762746600,4048.85,4049.07,4047.26,4047.69,1031
1762746900,4047.64,4050.7,4047.46,4050.13,961
1762747200,4050.04,4054.61,4049.98,4052.58,1457
1762747500,4052.57,4055.51,4052.57,4054.76,1386
1762747800,4054.88,4056.93,4053.38,4056.2,1655
1762748100,4056.16,4056.46,4053.87,4054.78,1402
1762748400,4054.92,4056.78,4054.86,4056.37,1349
1762748700,4056.21,4056.39,4052.72,4053.8,1396
1762749000,4053.78,4055.45,4053.45,4053.53,1414
1762749300,4053.54,4054.49,4052.56,4052.91,1013
1762749600,4052.91,4054.54,4052.44,4052.45,1153
1762749900,4052.64,4053.51,4049.81,4053.51,1518
1762750200,4053.51,4054.42,4052.35,4052.47,1226
1762750500,4052.68,4054.82,4051.72,4054.23,1306
1762750800,4054.23,4054.23,4051.67,4051.75,1368
1762751100,4051.67,4052.91,4050.97,4051.78,1244
1762751400,4051.79,4051.92,4050.13,4050.13,914
1762751700,4050.26,4054.21,4050.11,4053.07,1107
1762752000,4053.08,4055.16,4051.99,4055.06,1150
1762752300,4055.08,4056.11,4053.86,4055.12,1190
1762752600,4055.29,4060.68,4054.76,4059.34,2114
1762752900,4059.39,4062.4,4057.91,4061.82,1824
1762753200,4061.82,4065.26,4061.57,4062.91,2033
1762753500,4062.88,4063.83,4062,4062.66,1612
1762753800,4062.67,4068.07,4062.67,4067.73,1899
1762754100,4067.58,4069.98,4066.22,4069.44,1691
1762754400,4069.44,4071.24,4067.35,4068.42,1810
1762754700,4068.4,4071.16,4066.99,4069.53,1573
1762755000,4069.52,4070.42,4067.07,4067.87,1364
1762755300,4067.88,4071.71,4067.87,4069.5,1534
1762755600,4069.52,4072.48,4069.47,4071.93,1587
1762755900,4071.91,4073.68,4070.54,4072.87,1578
1762756200,4072.83,4075.49,4072.48,4075.14,1577
1762756500,4075.13,4078.46,4074.96,4076.1,1887
1762756800,4075.74,4076.88,4070.76,4073.02,1819
1762757100,4073.04,4074.89,4069.89,4073,1992
1762757400,4072.61,4074.73,4072.5,4073.02,1685
1762757700,4073.01,4076.41,4072.09,4074.98,1755
1762758000,4074.76,4077.43,4073.11,4073.11,1558
1762758300,4073.1,4075.69,4072.86,4075.27,1187
1762758600,4075.23,4078.77,4075.05,4078.48,1299
1762758900,4078.54,4078.88,4075.15,4076.21,1507
1762759200,4076.22,4076.41,4072.11,4074.4,1715
1762759500,4074.4,4076.77,4073.85,4075.72,1710
1762759800,4075.61,4078.89,4075.5,4077.13,1725
1762760100,4077.16,4077.58,4074.15,4074.27,1452
1762760400,4074.25,4075.94,4074.06,4075.65,1042
1762760700,4075.66,4078.53,4075.11,4077.66,1474
1762761000,4077.66,4078.59,4075.39,4076,1565
1762761300,4076.01,4076.6,4073.86,4075.18,1437
1762761600,4075.21,4078.46,4075.19,4076.39,1719
